1.1471615633104254e-19	3.833809373607444e-15
1.144949655727373e-19	3.759938632964763e-15
1.1575404327424335e-19	4.341283648530032e-15
1.1515982061647978e-19	4.240048281992153e-15
1.1515982061647978e-19	4.154869757885553e-15
1.1515982061647978e-19	4.071402389050403e-15
1.1627650278435577e-19	4.492902173920402e-15
1.168163499776255e-19	4.718397768826421e-15
1.1627650278435577e-19	4.592065043131101e-15
1.1799463275553848e-19	5.316003022739623e-15
1.1695170294672277e-19	5.11670248616925e-15
1.1695170294672277e-19	5.013912815609247e-15
1.1695170294672277e-19	4.913188091448287e-15
1.1672620170359161e-19	4.818519627822882e-15
1.1916807223426508e-19	5.655485807675825e-15
1.1946115494003273e-19	5.508647848887238e-15
1.1969193978997812e-19	5.774481892928316e-15
1.219459747644448e-19	5.473115173210318e-15
1.2249638175182463e-19	5.4039628272000524e-15
1.2249638175182463e-19	5.2954023704942225e-15
1.2249638175182463e-19	5.189022789774586e-15
1.2249638175182463e-19	5.084780273323605e-15
1.2249638175182463e-19	4.982631889559302e-15
1.2249638175182463e-19	4.882535569354255e-15
1.2249638175182463e-19	4.7844500887096285e-15
1.2249638175182463e-19	4.688335051777428e-15
1.2273303030168703e-19	4.574806467067276e-15
1.2249638175182463e-19	4.5039355823273365e-15
1.230492730184301e-19	4.406873852277803e-15
1.2330285378573837e-19	4.300185293655557e-15
1.2448247941948588e-19	4.244762132810501e-15
1.2432241344491957e-19	4.115434924685962e-15
1.2520533045390133e-19	4.034019023828438e-15
1.2633811751592813e-19	3.9875174905128434e-15
1.28056543585011e-19	3.967873378545079e-15
1.2954807176279738e-19	3.924751232291219e-15
1.3220017017368842e-19	3.861438284718216e-15
1.3601769454289693e-19	3.879061967920036e-15
1.3735872171237063e-19	3.832449445348209e-15
1.3651550980048532e-19	3.7057773009833046e-15
1.3674153450139497e-19	3.636768925826433e-15
1.372703818506656e-19	3.5717769036062354e-15
1.372703818506656e-19	3.527031525700841e-15
1.3994545698736933e-19	4.124599850038229e-15
1.3940630365383558e-19	4.008567039747211e-15
1.4196634640420165e-19	4.5515985460247e-15
1.4021581509086787e-19	4.372776594187328e-15
1.4021581509086787e-19	4.284931684938841e-15
1.3994545698736933e-19	4.229591297252002e-15
1.4329357210398943e-19	5.017801109510696e-15
1.4322444897825712e-19	4.871185291541836e-15
1.4322444897825712e-19	4.773327827147959e-15
1.4396348462691438e-19	4.704463867548638e-15
1.4336272858999297e-19	5.173450834931061e-15
1.4294828975630823e-19	5.2389679725529586e-15
1.4639178894060276e-19	4.633260761300279e-15
1.4620355084898924e-19	4.495474570291366e-15
1.4714716800800125e-19	4.434959739740263e-15
1.4800162948002457e-19	4.363044736871011e-15
1.4800162948002457e-19	4.275395331349823e-15
1.4828755115781457e-19	4.180855111884877e-15
1.4943677221967252e-19	4.129733501565754e-15
1.5234894153460155e-19	4.116131189380984e-15
1.5367786718089392e-19	4.061274872736699e-15
1.5548925167120054e-19	3.9998890165009425e-15
1.5957180298785824e-19	4.222874011163024e-15
1.5911050629959276e-19	3.978904194802642e-15
1.5972586555970686e-19	4.121074715211419e-15
1.6080847643374396e-19	4.3642626141886904e-15
1.6261172210652808e-19	4.596476823312057e-15
1.6080847643374396e-19	4.431876855024553e-15
1.6331065007323334e-19	4.702428051639661e-15
1.6457629939594746e-19	4.943138561325052e-15
1.6394225337294626e-19	4.819613849802979e-15
1.6818877249201843e-19	5.195184509589311e-15
1.6758931961405925e-19	5.3041569079798885e-15
1.6908381599727405e-19	5.494854242311248e-15
1.7204648623299475e-19	5.159174698030093e-15
1.7519626869485468e-19	5.1248706682019184e-15
1.7672759021888326e-19	5.084281739854982e-15
1.8291888245568035e-19	5.16360613495177e-15
1.8133709583574792e-19	4.9689153715074686e-15
1.8324278594722655e-19	4.907044551897587e-15
1.8265429640846268e-19	4.778309298438197e-15
